time[s],Rel. Drehwinkel - drive1.phiRel [rad],Rel. Winkelgeschwindigkeit - drive1.omRel [rad/s],Rel. Winkelbeschleunigung - drive1.alpRel [rad/s²]
s,rad,rad/s,rad/s²
2.3331271750388,-0.81835379539896,-2.80933235724404,26.6285863380646
2.33328125164227,-0.818786303670625,-2.80523030757037,26.6185460217779
2.33345458782118,-0.819272148272245,-2.80061801051778,26.5994013454983
2.33355690959485,-0.819558573156149,-2.79789700348531,26.6023099773633
2.33365746691083,-0.819839787653277,-2.79522150859097,26.617240776451
2.3337670657285,-0.820145975690293,-2.79230431859846,26.6212339318684
2.33389872104524,-0.820513323713554,-2.78879899460525,26.62744203645
2.33405145545623,-0.820938854099341,-2.78473179494918,26.6295049723603
2.33417418846507,-0.821280375936548,-2.78146371320013,26.6256541095061
2.33431055847488,-0.821659429306729,-2.77783348117055,26.6153861537793
2.33450232880118,-0.822191644708429,-2.77273164672925,26.5921340595691
2.33461001173193,-0.822490065888062,-2.76986774374644,26.5976935935931
2.33471835570537,-0.822790008208335,-2.76698487687542,26.611184528224
2.33482005216075,-0.82307124553799,-2.76427783595966,26.6211954708986
2.3349498526995,-0.823429766512682,-2.76082193900821,26.6260888106349
2.33505977863,-0.823733011124551,-2.7578949670091,26.6267324211524
2.33518344530182,-0.824073810250501,-2.75460239719173,26.6224619436182
2.33532085271496,-0.824452054317142,-2.75094502261789,26.6116981124448
2.33547208517209,-0.824867781102026,-2.74692183928778,26.5933392050509
2.33557818020264,-0.825159066211507,-2.74410098558245,26.6008575802469
2.33568163334878,-0.825442809748525,-2.74134895877868,26.6105890715396
2.33578607338349,-0.825728971205992,-2.73856968812903,26.6148306612411
2.3358883457262,-0.826008887995511,-2.73584743775327,26.6199609817584
2.33603857051837,-0.826419500033472,-2.73184819592842,26.6221574140966
2.33616579341146,-0.826766730508498,-2.7284614681564,26.6194450204461
2.33630891916619,-0.827156894729041,-2.72465239531039,26.608578332364
2.33645204492093,-0.827546516113586,-2.72084529431286,26.5953802971065
2.3365575059362,-0.827833291097013,-2.71804191318847,26.583493326094
2.3366673499698,-0.828131691289996,-2.71512091216648,26.6009975164038
2.33677816789095,-0.828432395078826,-2.71217279868035,26.6068566268493
2.33690931209798,-0.828787791294167,-2.70868290583741,26.6130977042458
2.33702037595894,-0.829088381853471,-2.70572696937678,26.6150514486518
2.33714532280253,-0.829426188013401,-2.70240164322362,26.6125369030887
2.33731886008528,-0.829894742673582,-2.697784413873,26.6004101274606
2.33742732088701,-0.83018718855688,-2.69490003785404,26.5884521042135
2.33753610779211,-0.830480200944178,-2.69200873040174,26.5643614839951
2.33763627442488,-0.830749717069435,-2.68934643907914,26.5789588850749
2.33774275998287,-0.831035942871369,-2.68651488548005,26.5970245417362
2.33785622740348,-0.831340592926621,-2.68349661593992,26.6030326001854
2.3379931920503,-0.831707832797456,-2.67985265843712,26.6060582858961
2.33810778422937,-0.832014659849013,-2.67680385989984,26.6052672214239
2.33823510887279,-0.832355159499866,-2.67341682915269,26.5998704149106
2.33838630688684,-0.832759042403103,-2.66939627984985,26.5838361988947
2.33850154280217,-0.833066395457973,-2.66633378067107,26.5688488178087
2.33861018722852,-0.833355917316954,-2.6634477543778,26.5691340104537
2.33871824663887,-0.83364357005254,-2.66057587906127,26.5798310869039
2.3388301732686,-0.83394116593678,-2.6576000766784,26.5898130144398
2.33895713465769,-0.834278290427756,-2.65422377865027,26.5942973879919
2.33908721804816,-0.834623223339022,-2.65076423819592,26.594580980923
2.33923356186244,-0.835010781855311,-2.64687281175883,26.5876761719687
2.33939616610053,-0.835440812788261,-2.64255084443817,26.5718550876653
2.33949779374933,-0.835709230507174,-2.63985115671731,26.5583803112016
2.33960061382917,-0.835980517970688,-2.63712117264849,26.5576154397639
2.33970121001059,-0.836245664471312,-2.63444915209948,26.5640037581586
2.33982377047434,-0.83656831894395,-2.63119236904237,26.5763976837702
2.33993963673991,-0.836872945547893,-2.62811268780245,26.5808295056024
2.34005835217594,-0.837184662126369,-2.62495701999507,26.5818009411108
2.34019190704147,-0.837534934521824,-2.62140720582998,26.5771276974638
2.34034030133651,-0.837923635161857,-2.6174642273469,26.5649266279002
2.34048272260532,-0.83829614715396,-2.61368209071188,26.5468059674629
2.34058969564137,-0.838575588829778,-2.61084352499904,26.5493776850631
2.34069023179085,-0.838837938830782,-2.60817455929291,26.5563236011036
2.34079670225669,-0.839115466736601,-2.60534711732016,26.5600915648981
2.34090839810239,-0.839406263534896,-2.60238010800771,26.5649333874074
2.34101481563832,-0.839682975844589,-2.59955297036794,26.5667606756268
2.3411330573449,-0.839990072860014,-2.59641177758683,26.5652071309867
2.34128085947812,-0.840373512152746,-2.59248612919558,26.5554147224554
2.341447136878,-0.840804213756808,-2.58807206700641,26.5373348003398
2.34154845250631,-0.841066287220509,-2.58538490739664,26.5089410030234
2.34165388042292,-0.841338711416963,-2.5825884407114,26.536937367788
2.3417579646936,-0.84160737451181,-2.57982631243562,26.5471591392424
2.34186239947327,-0.841876651638243,-2.577054209697,26.545812905298
2.34196932908331,-0.842152040437465,-2.57421542412666,26.5494601751656
2.34207260158499,-0.842417695787329,-2.57147358812717,26.549318598981
2.34219164007309,-0.842723516822227,-2.56831348406187,26.5458644806788
2.34232390505987,-0.843062866552449,-2.56480324398794,26.5368579905517
2.34247827944906,-0.8434584602666,-2.56070844663058,26.5152941456228
2.34258255931984,-0.843725334896179,-2.55794497775033,26.5121238537926
2.34268471368509,-0.843986499661802,-2.55523682651265,26.5169176691436
2.34278644813409,-0.844246297560868,-2.55253887326258,26.5231765199782
2.34292323980446,-0.844595149597458,-2.54891016025145,26.5292188750241
2.34303908640877,-0.844890165148942,-2.54583668358905,26.5307486608175
2.34316941383861,-0.845221669149558,-2.54237922351527,26.5271804032329
2.343314222094,-0.845589540334456,-2.53853865649059,26.5164093026682
2.34346788246413,-0.845979298919763,-2.53446552411404,26.4980652508736
2.34357306139514,-0.846245724294078,-2.53168033125394,26.4956580729874
2.34368082660462,-0.846518397544687,-2.52882549852311,26.4937814894191
2.34378452442286,-0.846780485228592,-2.52607787908819,26.4963765411879
2.34388760293986,-0.847040712345138,-2.52334572224181,26.5071636557276
2.3440176315912,-0.847368536040061,-2.51989876279646,26.5097549889504
2.3441277507065,-0.847645783971555,-2.51697963154919,26.508257737332
2.34425163471122,-0.847957337180315,-2.51369617661014,26.5009564643364
2.34438928360534,-0.848303025358994,-2.51004932089694,26.4904244293744
2.34449644657899,-0.848571806513512,-2.50721163872613,26.4751443180502
2.3445990890318,-0.848829009725908,-2.50449601626033,26.466182238704
2.34470464376337,-0.849093222119541,-2.50170224952114,26.4700097477577
2.34480682339143,-0.849348692934291,-2.49899676707075,26.4805692241458
2.34491804970039,-0.849626439845964,-2.49605103242913,26.4856621759479
2.34502401988804,-0.849890722847923,-2.49324420284182,26.487203253059
2.34514176454099,-0.850184013622735,-2.4901256091936,26.4853477725597
2.34528894535717,-0.850550200028015,-2.48622824819531,26.4751947759688
2.34545452377537,-0.850961499732082,-2.48184603967558,26.4569207944336
2.34555774177418,-0.851217528889677,-2.47911729467991,26.4286184855762
2.34566528833137,-0.851483996508295,-2.47627356923831,26.4611407418025
2.34576639735075,-0.851734231702056,-2.47359925455075,26.4509741326638
2.34587129689708,-0.85199355625919,-2.47082397063468,26.4588770184424
